TDEP,FACCZ,D4TM,ZACC,ZAC2,DXTM,DXT2,F1B1,F2B1,F3B1,F4B1,F5B1,F6B1,EDD1,EDD2,EDD3,EDD4,EDD5,EDD6,ERD1,ERD2,ERD3,ERD4,ERD5,ERD6
4198.000097655831,1.8370028,20442.0,1.0046079,1.0046079,29667,29668,454,473,479,418,387,471,45.401386,39.026543,37.290462,60.704754,78.144226,39.5157,59.514828,82.10022,60.990948,54.693687,106.5688,195.1992
4197.997597655832,1.8415995,20459.0,1.0046079,1.0046079,29669,29670,458,473,481,419,391,477,43.827076,38.85666,36.60269,60.3972,75.658,37.668663,60.910812,83.00682,63.03582,63.087322,107.85776,197.90747
4197.995097655831,1.8421102,20484.0,1.0033872,1.0033872,29671,29672,456,473,483,411,394,477,44.49613,39.090633,36.130672,64.48067,73.89474,37.808445,60.98885,83.68777,59.61682,74.64094,104.30942,203.55592
4197.992597655832,1.8395565,20509.0,1.003489,1.003489,29673,29674,446,473,471,404,402,470,48.270813,39.079937,39.660706,68.36319,68.865814,39.746933,62.210854,82.336876,55.216625,79.67075,101.27384,206.20427
4197.990097655831,1.8410887,20526.0,1.0033872,1.0033872,29677,29678,440,472,467,402,406,463,50.56063,39.101337,40.78132,69.526054,66.646255,41.94422,56.63561,80.52635,51.794113,54.735542,92.35825,191.27295
4197.987597655831,1.8288308,20542.0,1.0029804,1.0029804,29679,29680,437,472,467,412,411,458,51.901913,39.187164,40.898045,63.762173,63.986206,43.947254,63.229893,80.25485,55.66838,45.062943,89.91376,206.5028
4197.985097655831,1.8377689,20559.0,1.0029804,1.0029804,29681,29682,440,473,468,421,416,463,50.83055,38.96266,40.538353,59.17307,61.61005,42.217327,89.44369,78.88078,58.35086,39.808777,86.954704,192.30443
4197.982597655831,1.8403226,20576.0,1.0039976,1.0039976,29683,29684,444,473,470,431,419,478,48.91557,38.814423,39.937836,54.423195,59.95321,37.4216,95.35564,79.36293,58.855587,34.096867,85.29135,156.62015
4197.980097655831,1.840578,20592.0,1.0047096,1.0047096,29685,29686,453,473,456,435,425,493,45.54617,38.920193,44.54442,52.66024,57.16675,33.11283,69.57506,79.717316,58.90411,29.102615,83.15391,118.301315
4197.977597655831,1.8326614,20609.0,1.0046079,1.0046079,29689,29690,460,474,442,434,425,498,43.008816,38.61503,49.80814,53.248272,57.05246,31.92699,44.649143,81.58434,59.866592,38.815067,82.29065,68.58604
4197.975097655832,1.8334275,20634.0,1.0043027,1.0043027,29691,29692,468,474,430,439,424,486,40.37076,38.562897,54.77215,51.337406,57.675137,34.98052,43.11268,83.54091,67.21686,48.96523,83.83797,80.92004
4197.972597655831,1.8334275,20659.0,1.0043027,1.0043027,29693,29694,478,473,427,447,421,474,37.5279,38.888397,56.304512,48.10896,59.084263,38.450516,42.76414,87.80373,102.15155,57.300655,86.427986,155.42557
4197.9700976558315,1.8382796,20676.0,1.0019631,1.0019631,29695,29696,479,472,435,455,416,474,37.25382,39.144203,52.691788,44.85102,61.583458,38.669415,42.866825,89.23,165.80367,60.067524,90.887436,320.00406
4197.967597655831,1.8364921,20692.0,1.0013528,1.0013528,29697,29698,463,472,440,456,409,462,42.170685,39.122757,50.890236,44.474545,65.03619,42.58282,41.9724,93.67804,195.7928,60.11801,92.89946,421.0828
4197.965097655831,1.841344,20709.0,1.0013528,1.0013528,29699,29700,447,472,433,453,400,460,47.930622,39.284176,53.520706,45.59434,69.980446,43.13656,41.221333,96.3318,242.67932,60.963444,97.80282,363.1873
4197.962597655831,1.8426208,20734.0,0.9990133,0.9990133,29701,29702,440,471,432,450,392,463,50.506992,39.66604,53.92467,46.756706,75.298645,42.00598,43.177845,99.41635,329.39047,62.865532,100.56005,334.25143
4197.960097655831,1.8390458,20759.0,0.99738574,0.99738574,29703,29704,443,471,444,446,384,467,49.474743,39.644016,49.173923,48.36922,80.29921,40.886223,50.86676,102.631165,424.25653,67.01809,102.437195,356.82755
4197.957597655832,1.840578,20776.0,0.99738574,0.99738574,29705,29706,444,470,453,441,376,472,49.13433,39.78759,45.56719,50.34375,86.3234,39.07192,60.293682,104.127686,446.80923,71.50696,103.10341,398.71924
4197.955097655831,1.8362366,20792.0,0.99575824,0.99575824,29707,29708,444,469,452,426,366,480,49.26993,40.15676,45.933388,56.755062,94.063126,36.699505,65.884155,105.3567,385.3549,78.49052,103.92952,463.499
4197.952597655832,1.8339382,20809.0,0.9950462,0.9950462,29709,29710,428,470,436,421,352,479,55.664387,39.99931,52.248642,59.1486,105.778725,37.226284,70.36343,105.3567,255.70795,88.11088,103.47727,542.8803
4197.950097655831,1.8334275,20826.0,0.9950462,0.9950462,29713,29714,420,469,417,419,351,472,59.514828,40.145473,60.990948,60.3208,106.5688,39.082626,76.63037,101.46458,151.07802,105.84256,98.47786,526.83954
4197.9475976558315,1.8334275,20842.0,0.9950462,0.9950462,29715,29716,417,469,413,419,350,466,60.910812,40.07788,63.03582,60.017124,107.85776,41.264717,78.873245,98.45686,144.94785,107.67485,96.480125,509.89023
4197.945097655831,1.8380243,20859.0,0.9950462,0.9950462,29717,29718,417,469,420,422,354,460,60.98885,40.145473,59.61682,58.567432,104.30942,43.2674,80.609375,94.98639,149.65396,104.37531,92.77865,487.24783
4197.942597655831,1.8380243,20884.0,0.9944359,0.9944359,29719,29720,415,468,429,425,357,460,62.210854,40.44103,55.216625,57.140446,101.27384,43.2674,81.48316,90.58832,170.35,96.42545,88.739395,463.499
4197.940097655831,1.8370028,20909.0,0.9939273,0.9939273,29721,29722,426,468,437,429,368,468,56.63561,40.452484,51.794113,55.65114,92.35825,40.45715,81.48316,85.85088,202.73778,88.54717,83.93661,466.53082
4197.937597655831,1.8393011,20926.0,0.994029,0.994029,29725,29726,413,467,428,431,371,487,63.229893,40.706135,55.66838,54.63103,89.91376,34.758896,83.82655,77.63728,248.15836,78.019646,75.33841,530.7602
4197.935097655832,1.8390458,20942.0,0.9935204,0.9935204,29727,29728,372,464,423,435,375,514,89.44369,41.741158,58.35086,52.776806,86.954704,28.191473,84.2717,75.34371,219.8978,75.111206,71.38086,521.0659
4197.932597655831,1.8364921,20959.0,0.9935204,0.9935204,29729,29730,364,463,422,438,377,485,95.35564,42.222412,58.855587,51.745934,85.29135,35.274635,88.44666,73.7486,200.74403,72.74322,66.615135,418.61133
4197.930097655832,1.8398118,20976.0,0.99026537,0.99026537,29731,29732,401,461,422,443,380,435,69.57506,42.67661,58.90411,49.6277,83.15391,52.504574,90.00736,73.4452,177.7676,70.03663,62.391342,348.1191
4197.927597655831,1.8359812,20992.0,0.9904688,0.9904688,29733,29734,456,460,420,444,381,388,44.649143,43.153717,59.866592,49.18408,82.29065,77.36504,89.95067,73.18176,140.39064,69.729385,58.81635,323.63428
4197.925097655831,1.8347044,21009.0,0.9903671,0.9903671,29737,29738,460,460,406,445,379,365,43.11268,43.2845,67.21686,48.68196,83.83797,94.79435,72.80236,75.98507,82.03559,73.00307,53.641987,300.4567
4197.922597655831,1.8423655,21034.0,0.989655,0.989655,29739,29740,461,459,356,445,375,329,42.76414,43.668297,102.15155,48.615784,86.427986,130.17734,72.35976,78.36143,72.42985,74.176506,51.30792,299.19623
4197.920097655831,1.8410887,21059.0,0.989655,0.989655,29741,29742,461,458,303,448,370,305,42.866825,43.70839,165.80367,47.77159,90.887436,163.0658,87.79425,80.571785,69.37061,70.90446,48.89889,306.2626
4197.917597655831,1.838535,21076.0,0.988943,0.988943,29743,29744,464,459,286,451,367,286,41.9724,43.641613,195.7928,46.37775,92.89946,197.08713,104.34226,83.73683,70.32661,65.36453,46.477722,298.56995
4197.915097655831,1.8408333,21092.0,0.9883327,0.9883327,29745,29746,466,459,266,456,361,284,41.221333,43.62828,242.67932,44.557655,97.80282,199.5688,109.71246,87.213936,70.814545,59.443535,43.768776,300.4567
4197.912597655832,1.8329169,21109.0,0.9883327,0.9883327,29747,29748,460,458,238,463,358,297,43.177845,43.842564,329.39047,42.242016,100.56005,176.37318,99.89067,91.050316,66.590355,55.07269,41.238674,278.73334
4197.910097655831,1.8467069,21134.0,0.98812926,0.98812926,29749,29750,440,456,218,478,356,333,50.86676,44.429024,424.25653,37.492615,102.437195,125.04213,87.74031,95.04961,61.56911,52.505623,38.953175,270.2829
4197.9075976558315,1.8408333,21159.0,0.98711205,0.98711205,29751,29752,419,454,214,478,355,357,60.293682,45.331535,446.80923,37.355553,103.10341,101.39812,84.82223,98.05131,60.57724,51.09902,36.040676,263.29822
4197.905097655831,1.8403226,21176.0,0.985688,0.985688,29755,29756,408,451,225,471,354,384,65.884155,46.226543,385.3549,39.51191,103.92952,80.01223,83.679214,103.90043,64.3415,47.017952,31.96336,239.03108
4197.902597655831,1.8352152,21192.0,0.98548454,0.98548454,29757,29758,400,448,261,466,355,408,70.36343,47.677105,255.70795,41.113007,103.47727,65.52972,84.17237,107.903854,63.42755,45.53629,30.410103,224.72124
4197.900097655831,1.841344,21209.0,0.98548454,0.98548454,29759,29760,390,441,313,469,360,419,76.63037,50.0847,151.07802,40.324955,98.47786,59.965023,88.16507,109.14611,61.26114,44.127228,29.386248,202.25592
4197.897597655831,1.8398118,21226.0,0.98009336,0.98009336,29761,29762,386,435,318,468,363,408,78.873245,52.593,144.94785,40.715168,96.480125,65.86254,89.32382,113.84769,61.791355,42.6781,28.53922,189.86327
4197.895097655831,1.8444085,21242.0,0.97846586,0.97846586,29763,29764,384,428,314,468,367,398,80.609375,55.951397,149.65396,40.726757,92.77865,71.47278,93.35531,115.69347,67.74241,42.311775,28.00115,171.99379
4197.892597655831,1.8367474,21259.0,0.9816192,0.9816192,29767,29768,382,420,301,465,372,395,81.48316,59.395134,170.35,41.47055,88.739395,73.19656,97.90205,116.44865,96.818184,43.377403,27.782896,151.19582
4197.890097655831,1.84543,21284.0,0.981314,0.981314,29769,29770,382,413,283,462,379,375,81.48316,63.122753,202.73778,42.67041,83.93661,87.04305,99.33296,116.92565,112.982635,45.016552,28.089415,144.01602
4197.887597655831,1.8398118,21309.0,0.981314,0.981314,29771,29772,379,405,264,459,392,341,83.82655,67.25444,248.15836,43.726864,75.33841,117.13554,100.02916,120.682785,125.38414,47.46798,28.584993,139.64229
4197.885097655831,1.8415995,21326.0,0.9833484,0.9833484,29773,29774,379,398,275,457,398,316,84.2717,71.42506,219.8978,44.419308,71.38086,147.24316,99.19488,118.77452,116.58022,50.646408,29.556818,136.82732
4197.882597655831,1.8441532,21342.0,0.98416215,0.98416215,29775,29776,373,385,284,442,406,290,88.44666,79.89568,200.74403,49.95698,66.615135,189.24287,92.6884,117.794205,94.57375,54.9065,30.59705,136.82732
4197.8800976558305,1.8354706,21359.0,0.98416215,0.98416215,29777,29778,371,382,296,431,414,287,90.00736,82.10022,177.7676,54.693687,62.391342,195.1992,82.74675,119.370575,75.35754,58.717888,32.287704,132.8733
4197.877597655831,1.8331722,21376.0,0.98680687,0.98680687,29779,29780,371,380,321,413,422,285,89.95067,83.00682,140.39064,63.087322,58.81635,197.90747,77.574524,119.17123,65.77642,61.44355,34.241783,130.08429
4197.875097655831,1.8362366,21392.0,0.9878241,0.9878241,29781,29782,396,379,382,393,433,282,72.80236,83.68777,82.03559,74.64094,53.641987,203.55592,77.8708,117.40659,62.11391,63.462025,37.0346,129.72911
4197.872597655831,1.8331722,21409.0,0.99057055,0.99057055,29785,29786,397,381,397,385,438,281,72.35976,82.336876,72.42985,79.67075,51.30792,206.20427,80.009865,111.97196,59.92423,64.843765,44.894333,140.60652
4197.870097655831,1.8334275,21434.0,0.9925032,0.9925032,29787,29788,374,384,402,431,444,289,87.79425,80.52635,69.37061,54.735542,48.89889,191.27295,82.41229,110.927605,57.372013,65.64776,49.75057,147.90128
4197.867597655831,1.8341937,21459.0,0.9925032,0.9925032,29789,29790,354,384,400,455,451,281,104.34226,80.25485,70.32661,45.062943,46.477722,206.5028,89.10076,108.235596,55.911766,65.95062,55.610767,152.00197
4197.865097655831,1.8359812,21476.0,0.9966737,0.9966737,29791,29792,348,386,399,470,458,288,109.71246,78.88078,70.814545,39.808777,43.768776,192.30443,96.839195,105.04891,57.051086,64.63853,63.008007,154.80843
4197.8625976558305,1.8339382,21492.0,0.99789435,0.99789435,29793,29794,359,386,407,490,466,309,99.89067,79.36293,66.590355,34.096867,41.238674,156.62015,91.09114,101.9716,61.764626,63.97322,70.833725,155.31447
4197.860097655831,1.8382796,21509.0,0.99789435,0.99789435,29795,29796,374,385,416,510,473,340,87.74031,79.717316,61.56911,29.102615,38.953175,118.301315,74.809525,95.74632,66.72935,63.377625,78.51841,156.85266
4197.857597655831,1.8372581,21534.0,0.99840295,0.99840295,29797,29798,378,382,418,474,483,403,84.82223,81.58434,60.57724,38.815067,36.040676,68.58604,66.69857,92.16031,64.00729,62.573124,87.64033,161.1075
4197.855097655831,1.8382796,21559.0,0.99789435,0.99789435,29799,29800,379,380,411,444,498,383,83.679214,83.54091,64.3415,48.96523,31.96336,80.92004,63.40928,88.667656,56.131557,61.023888,95.635155,161.83917
4197.852597655831,1.840578,21576.0,0.9966737,0.9966737,29803,29804,379,374,413,425,504,310,84.17237,87.80373,63.42755,57.300655,30.410103,155.42557,62.630154,82.42057,54.172348,61.496414,113.35029,154.97673
4197.850097655831,1.8449192,21592.0,0.9964703,0.9964703,29805,29806,373,372,417,419,509,241,88.16507,89.16622,61.26114,60.024593,29.386248,319.77533,63.1288,80.242584,58.789303,62.682873,121.46157,153.64037
4197.847597655831,1.8377689,21609.0,0.9964703,0.9964703,29807,29808,372,366,416,419,512,218,89.32382,93.611084,61.791355,60.075043,28.53922,420.78183,63.522167,77.20408,62.168,65.31781,126.30346,155.48389
4197.845097655831,1.8375134,21626.0,0.9971823,0.9971823,29809,29810,367,363,404,417,515,230,93.35531,96.262955,67.74241,60.919872,28.00115,362.9277,64.84987,75.0523,62.63157,68.31433,128.58156,150.87575
4197.842597655831,1.8382796,21642.0,0.9971823,0.9971823,29811,29812,361,359,362,414,516,237,97.90205,99.3453,96.818184,62.8206,27.782896,334.01254,64.93839,74.11687,61.419247,72.14098,133.14438,136.56512
4197.8400976558305,1.8331722,21659.0,0.9971823,0.9971823,29813,29814,359,356,345,406,514,231,99.33296,102.557816,112.982635,66.97019,28.089415,356.5725,69.49148,72.05869,59.474953,72.54368,135.16393,122.90566
4197.837597655831,1.8444085,21684.0,0.99728405,0.99728405,29815,29816,359,354,333,398,512,223,100.02916,104.05326,125.38414,71.45585,28.584993,398.43427,77.32235,70.63222,57.603462,72.580505,132.15707,114.23752
4197.835097655831,1.8415995,21709.0,0.9966737,0.9966737,29817,29818,360,353,341,387,508,211,99.19488,105.281395,116.58022,78.43441,29.556818,463.1677,79.12274,69.193954,55.39121,72.03192,130.8232,122.48323
4197.832597655831,1.8326614,21726.0,0.9934187,0.9934187,29821,29822,367,353,365,374,503,200,92.6884,105.281395,94.57375,88.0479,30.59705,542.4923,69.49148,68.49657,52.770885,70.67861,127.09156,164.26373
4197.830097655831,1.8380243,21742.0,0.9924015,0.9924015,29823,29824,381,357,392,352,497,202,82.74675,101.39206,75.35754,105.76691,32.287704,526.463,68.35981,68.23458,51.70087,69.74754,125.19441,175.37971
4197.827597655831,1.8390458,21759.0,0.9924015,0.9924015,29825,29826,388,360,408,350,489,204,77.574524,98.3865,65.77642,107.59789,34.241783,509.52582,65.80672,68.169395,51.68216,68.84068,120.23246,178.00793
4197.825097655831,1.8372581,21784.0,0.9926049,0.9926049,29827,29828,388,365,415,354,479,208,77.8708,94.9185,62.11391,104.30071,37.0346,486.8996,62.60268,68.26723,52.192215,68.08656,120.94639,185.17682
4197.822597655831,1.8387903,21809.0,0.99280834,0.99280834,29829,29830,385,370,419,363,455,211,80.009865,90.523575,59.92423,96.35654,44.894333,463.1677,58.37762,68.76058,53.183647,68.41241,120.53739,185.90135
4197.820097655831,1.8357259,21826.0,0.9917912,0.9917912,29833,29834,381,376,425,373,442,211,82.41229,85.78953,57.372013,88.48389,49.75057,466.1974,54.126823,69.32841,54.482395,72.25036,118.33644,136.56512
4197.8175976558305,1.8393011,21842.0,0.9915877,0.9915877,29835,29836,372,388,428,388,428,202,89.10076,77.581795,55.911766,77.96388,55.610767,530.3808,55.538017,71.0542,54.50319,72.47012,119.32683,136.69609
4197.815097655831,1.8367474,21859.0,0.9915877,0.9915877,29837,29838,362,392,425,392,413,203,96.839195,75.289856,57.051086,75.057526,63.008007,520.69354,56.685043,71.30269,54.985928,69.44261,119.22704,144.89438
4197.812597655831,1.8382796,21876.0,0.99138427,0.99138427,29839,29840,369,394,416,396,399,219,91.09114,73.69589,61.764626,72.69122,70.833725,418.31213,58.786392,72.24107,54.796017,67.892555,117.55589,145.3376
4197.810097655831,1.840578,21892.0,0.9917912,0.9917912,29841,29842,393,395,406,401,387,234,74.809525,73.3927,66.72935,69.98657,78.51841,347.8703,61.02343,73.20448,55.15585,64.843765,115.836754,140.19165
4197.807597655831,1.8331722,21909.0,0.9917912,0.9917912,29843,29844,406,395,411,401,374,240,66.69857,73.12946,64.00729,69.67955,87.64033,323.40295,62.795498,74.23253,55.84616,63.51842,114.25865,138.69116
4197.805097655831,1.8418548,21934.0,0.9915877,0.9915877,29845,29846,412,391,427,396,364,246,63.40928,75.93076,56.131557,72.95089,95.635155,300.24194,64.38181,75.289856,55.780712,61.232998,115.088715,133.62067
4197.802597655831,1.8400671,21959.0,0.99087566,0.99087566,29847,29848,414,387,432,394,344,246,62.630154,78.30542,54.172348,74.12349,113.35029,298.9824,65.74608,74.93408,56.043434,58.693775,114.16716,129.96568
4197.8000976558305,1.8370028,21976.0,0.99087566,0.99087566,29849,29850,413,384,422,399,337,244,63.1288,80.5142,58.789303,70.853775,121.46157,306.0437,66.20095,74.74838,57.52105,56.454185,111.155624,130.61337
4197.797597655831,1.8298523,21992.0,0.9901636,0.9901636,29851,29852,412,379,415,409,332,247,63.522167,83.67698,62.168,65.31781,126.30346,298.35657,66.07818,75.4608,58.802036,54.38926,111.9422,139.4425
4197.79509765583,1.8426208,22009.0,0.99026537,0.99026537,29853,29854,410,375,414,421,330,246,64.84987,87.1516,62.63157,59.40105,128.58156,300.24194,65.20149,74.709206,61.173496,53.213318,107.464,162.90236
4197.792597655831,1.8367474,22026.0,0.9875189,0.9875189,29857,29858,410,370,416,430,326,253,64.93839,90.985245,61.419247,55.033325,133.14438,278.53412,62.816216,75.26156,69.18827,54.285843,106.499374,195.58356
4197.79009765583,1.8390458,22042.0,0.9872138,0.9872138,29859,29860,401,365,420,436,325,255,69.49148,94.981674,59.474953,52.468094,135.16393,270.08972,60.11364,75.38098,74.269806,55.705162,106.979515,204.8736
4197.787597655831,1.8372581,22059.0,0.98812926,0.98812926,29863,29864,389,361,424,439,327,258,77.32235,97.98123,57.603462,51.062496,132.15707,263.11002,61.40875,75.66112,85.74885,57.384644,103.25538,220.76144
4197.78509765583,1.8339382,22084.0,0.988943,0.988943,29865,29866,386,354,429,450,328,267,79.12274,103.826164,55.39121,46.984344,130.8232,238.86024,62.267307,76.76144,92.538414,58.489735,105.47371,216.06973
4197.782597655831,1.8303632,22109.0,0.988943,0.988943,29867,29868,401,350,435,454,332,273,69.49148,107.82673,52.770885,45.503742,127.09156,224.56062,59.66067,77.2608,102.74044,60.014313,104.391014,197.75746
4197.78009765583,1.829597,22126.0,0.98873955,0.98873955,29869,29870,403,349,438,457,333,283,68.35981,109.14611,51.70087,44.127228,125.19441,202.25592,56.73916,77.809166,108.44477,60.7292,102.43816,166.32887
4197.7775976558305,1.8370028,22142.0,0.9883327,0.9883327,29871,29872,408,344,438,462,338,289,65.80672,113.84769,51.68216,42.6781,120.23246,189.86327,54.441677,73.97243,116.890625,59.51391,104.69809,135.33249
4197.775097655831,1.8377689,22159.0,0.9883327,0.9883327,29873,29874,414,342,436,463,337,299,62.60268,115.69347,52.192215,42.311775,120.94639,171.99379,54.379356,74.5919,125.756905,57.0635,104.31453,118.63799
4197.77259765583,1.8382796,22184.0,0.9901636,0.9901636,29875,29876,422,341,434,460,337,313,58.37762,116.44865,53.183647,43.377403,120.53739,151.19582,54.00842,75.182144,130.95442,53.977936,106.02352,122.09817
4197.770097655831,1.8306185,22209.0,0.99087566,0.99087566,29877,29878,432,341,431,455,339,318,54.126823,116.92565,54.482395,45.016552,118.33644,144.01602,54.79753,74.74838,135.69012,52.37381,105.47371,137.68893
4197.76759765583,1.8400671,22226.0,0.9920963,0.9920963,29881,29882,429,337,431,448,339,321,55.538017,120.682785,54.50319,47.46798,119.32683,139.64229,57.89155,74.78761,140.78119,51.172226,105.317665,147.9968
4197.765097655831,1.8357259,22242.0,0.99219805,0.99219805,29883,29884,426,339,430,440,339,323,56.685043,118.77452,54.985928,50.646408,119.22704,136.82732,60.4964,74.436066,136.99384,49.93705,105.239815,138.8982
4197.76259765583,1.8364921,22259.0,0.99219805,0.99219805,29885,29886,422,340,430,430,340,323,58.786392,117.794205,54.796017,54.9065,117.55589,136.82732,64.17391,73.438774,134.28441,48.054283,105.084465,150.0247
4197.760097655831,1.8347044,22276.0,0.99118084,0.99118084,29887,29888,417,339,430,422,342,327,61.02343,119.370575,55.15585,58.717888,115.836754,132.8733,66.478874,72.912766,130.3558,46.263306,103.33032,162.90236
4197.757597655831,1.8375134,22292.0,0.99118084,0.99118084,29889,29890,414,339,428,416,343,329,62.795498,119.17123,55.84616,61.44355,114.25865,130.08429,65.50116,71.594124,125.53546,44.64287,104.77513,154.0849
4197.7550976558305,1.8362366,22309.0,0.99118084,0.99118084,29891,29892,411,340,428,413,343,329,64.38181,117.40659,55.780712,63.462025,115.088715,129.72911,61.040527,70.39182,126.763145,43.236626,103.78225,135.5903
4197.752597655831,1.8359812,22334.0,0.9912826,0.9912826,29893,29894,408,346,428,410,343,321,65.74608,111.97196,56.043434,64.843765,114.16716,140.60652,56.113636,68.13696,127.44297,42.38925,104.31453,122.729836
4197.75009765583,1.8308738,22359.0,0.9903671,0.9903671,29895,29896,407,347,424,408,346,315,66.20095,110.768906,57.52105,65.55384,111.155624,147.68968,53.40131,66.17538,126.53815,42.43966,106.818985,120.54705
4197.747597655831,1.8382796,22376.0,0.99026537,0.99026537,29899,29900,407,350,421,408,346,312,66.07818,108.08075,58.802036,65.85627,111.9422,151.78452,52.342224,62.190296,116.50857,42.629772,109.27865,112.09761
4197.74509765583,1.8410887,22392.0,0.99026537,0.99026537,29901,29902,409,353,417,410,350,310,65.20149,104.89863,61.173496,64.54605,107.464,154.58694,53.004093,60.73267,115.28395,42.9246,110.89588,107.20085
4197.742597655831,1.8380243,22409.0,0.99026537,0.99026537,29903,29904,413,356,402,412,351,310,62.816216,101.82572,69.18827,63.8817,106.499374,155.09227,53.824844,59.04677,111.672295,42.490192,114.27835,108.26084
4197.74009765583,1.8326614,22434.0,0.99057055,0.99057055,29905,29906,419,364,393,413,351,309,60.11364,95.609344,74.269806,63.286953,106.979515,156.62827,54.193253,57.754612,113.44939,42.54084,117.38771,110.44495
4197.7375976558305,1.832406,22459.0,0.9912826,0.9912826,29907,29908,416,368,376,414,355,306,61.40875,92.02846,85.74885,62.483604,103.25538,160.87701,55.849762,56.6526,113.35919,42.54084,120.46679,112.363075
4197.735097655831,1.8372581,22476.0,0.99138427,0.99138427,29911,29912,414,373,367,417,352,306,62.267307,88.5408,92.538414,60.936584,105.47371,161.60764,63.544415,55.78771,112.3764,45.065678,125.67744,111.39577
4197.73259765583,1.838535,22492.0,0.98975676,0.98975676,29913,29914,420,381,355,416,353,310,59.66067,82.30266,102.74044,61.408436,104.391014,154.75502,69.493576,54.822002,117.082596,46.994354,124.57775,106.63864
4197.730097655831,1.8341937,22509.0,0.98975676,0.98975676,29915,29916,426,384,349,414,356,311,56.73916,80.127785,108.44477,62.593197,102.43816,153.42056,75.97687,54.94883,126.53815,49.693676,127.13639,101.68668
4197.72759765583,1.8354706,22526.0,0.9870103,0.9870103,29917,29918,431,389,341,409,353,310,54.441677,77.09363,116.890625,65.224365,104.69809,155.26144,82.10475,55.14017,136.6001,53.552685,128.05116,96.777794
4197.725097655831,1.8372581,22542.0,0.9852811,0.9852811,29919,29920,431,392,333,404,354,313,54.379356,74.94493,125.756905,68.2166,104.31453,150.6599,87.391106,55.161507,144.05252,57.523388,127.93609,93.53437
4197.72259765583,1.8331722,22559.0,0.9852811,0.9852811,29921,29922,432,394,328,397,352,324,54.00842,74.01083,130.95442,72.03778,106.02352,136.36975,90.729195,55.57018,151.07352,62.15712,126.45884,92.201416
4197.720097655831,1.8285755,22584.0,0.9855862,0.9855862,29923,29924,430,397,324,396,352,335,54.79753,71.955605,135.69012,72.439896,105.47371,122.729836,93.4663,56.02897,159.88246,65.58396,124.14325,90.73206
4197.71759765583,1.8387903,22609.0,0.9874172,0.9874172,29925,29926,423,399,320,396,352,343,57.89155,70.53117,140.78119,72.47666,105.317665,114.07408,98.03096,56.095127,176.50803,67.15753,121.910934,90.84789
4197.7150976558305,1.8321507,22626.0,0.9890447,0.9890447,29929,29930,418,402,323,397,353,336,60.4964,69.09496,136.99384,71.92887,105.239815,122.30801,112.1478,57.060894,219.0891,68.44555,118.758545,88.531136
4197.712597655831,1.8349597,22642.0,0.98843443,0.98843443,29931,29932,411,403,326,400,353,304,64.17391,68.398575,134.28441,70.5775,105.084465,164.02873,113.03729,57.428787,230.04709,69.410706,115.95365,88.97386
4197.71009765583,1.8303632,22659.0,0.98843443,0.98843443,29933,29934,407,404,329,401,355,297,66.478874,68.13696,130.3558,69.64776,103.33032,175.1288,105.03936,57.801464,230.79181,70.64736,114.37015,91.96313
4197.707597655831,1.8459407,22684.0,0.98924816,0.98924816,29935,29936,408,404,333,403,353,296,65.50116,68.07187,125.53546,68.742195,104.77513,177.75327,90.556244,58.68207,225.32109,72.001434,112.561714,93.78088
4197.70509765583,1.8403226,22709.0,0.99087566,0.99087566,29937,29938,417,403,332,404,354,292,61.040527,68.16956,126.763145,67.98916,103.78225,184.9119,75.81519,58.68207,210.67256,72.69813,110.7234,94.8432
4197.702597655831,1.8352152,22726.0,0.99087566,0.99087566,29939,29940,427,403,331,403,354,291,56.113636,68.66221,127.44297,68.31453,104.31453,185.63539,64.05853,59.84014,202.30304,72.99552,108.19903,97.70786
4197.70009765583,1.8341937,22742.0,0.99280834,0.99280834,29941,29942,433,402,332,397,351,324,53.40131,69.229225,126.53815,72.146996,106.818985,136.36975,55.518154,59.879295,194.7822,73.29885,108.23303,97.81285
4197.697597655831,1.8357259,22759.0,0.99382555,0.99382555,29943,29944,436,399,341,397,348,324,52.342224,70.952545,116.50857,72.36645,109.27865,136.50053,50.776054,61.215317,188.60518,73.22373,106.69361,95.51794
4197.69509765583,1.8380243,22784.0,0.9960634,0.9960634,29947,29948,434,398,342,402,347,317,53.004093,71.200676,115.28395,69.34327,110.89588,144.68709,46.085197,61.110428,179.36214,74.71684,105.90086,91.00359
4197.6925976558305,1.8321507,22809.0,0.9969789,0.9969789,29949,29950,432,397,346,404,343,317,53.824844,72.137726,111.672295,67.795425,114.27835,145.12968,47.67126,60.927746,173.05576,75.26779,103.14193,88.73665
4197.69009765583,1.8408333,22826.0,0.9969789,0.9969789,29951,29952,431,395,344,410,340,321,54.193253,73.099754,113.44939,64.751,117.38771,139.99109,52.591625,60.411762,155.35089,75.58629,104.045456,85.43779
4197.68759765583,1.8354706,22842.0,0.99728405,0.99728405,29953,29954,428,393,344,412,337,322,55.849762,74.12633,113.35919,63.42755,120.46679,138.49275,56.732365,60.411762,129.66606,75.98822,101.67041,83.4855
4197.68509765583,1.841344,22859.0,0.9986064,0.9986064,29955,29956,412,392,345,417,333,326,63.544415,75.182144,112.3764,61.145397,125.67744,133.4295,58.959652,60.30961,110.06817,73.752815,101.4533,83.73079
